chrom	start	stop	regid
2	14335308	18647423	B_8
2	18647423	21050490	B_10
2	21050490	24686918	B_12
2	24686918	28598777	B_14
2	28598777	30463711	B_16
2	30463711	33363777	B_18
2	33363777	36122006	B_20
2	36122006	39031337	B_22
2	39031337	43309590	B_24
2	43309590	46482634	B_26
2	46482634	48213001	B_28
2	48213001	50818928	B_30
2	50818928	53508452	B_32
2	53508452	56203345	B_34
2	56203345	58297315	B_36
2	58297315	62429044	B_38
2	62429044	65933444	B_40
2	65933444	68010176	B_42
2	68010176	70755198	B_44
2	70755198	75630086	B_46
2	75630086	78079264	B_48
2	78079264	81620841	B_50
2	81620841	88038507	B_52
2	88038507	95326452	B_54
2	95326452	101822329	B_56
2	101822329	103588215	B_58
2	103588215	106210058	B_60
2	106210058	108429177	B_62
2	108429177	113921856	B_64
2	113921856	118367466	B_66
2	118367466	123302906	B_68
2	123302906	125840921	B_70
2	125840921	128034347	B_72
2	128034347	130067170	B_74
2	130067170	133042784	B_76
2	133042784	137042794	B_78
2	137042794	140100271	B_80
2	140100271	142518602	B_82
2	142518602	146445570	B_84
2	146445570	150210292	B_86
2	150210292	152486782	B_88
2	152486782	155391135	B_90
2	155391135	158533218	B_92
2	158533218	161769733	B_94
2	161769733	164466638	B_96
2	164466638	167160270	B_98
2	167160270	169968236	B_100
2	169968236	173138905	B_102
2	173138905	177363636	B_104
2	177363636	181312739	B_106
2	181312739	184357608	B_108
2	184357608	189882065	B_110
2	189882065	195861164	B_112
2	195861164	198078110	B_114
2	198078110	201576284	B_116
2	201576284	205799241	B_118
2	205799241	208645399	B_120
2	208645399	212379518	B_122
2	212379518	215573795	B_124
2	215573795	218395480	B_126
2	218395480	222521176	B_128
2	222521176	225840004	B_130
2	225840004	229370787	B_132
2	229370787	233550003	B_134
2	233550003	236043550	B_136
2	236043550	238760981	B_138
2	238760981	241560084	B_140
2	241560084	243188920	B_142
3	60157	2992120	C_0
3	2992120	6083183	C_2
3	6083183	8648561	C_4
3	8648561	11019665	C_6
3	11019665	14816900	C_8
3	14816900	17891118	C_10
3	17891118	20091348	C_12
3	20091348	22204244	C_14
3	22204244	25461558	C_16
3	25461558	27840910	C_18
3	27840910	30717955	C_20
3	30717955	33255592	C_22
3	33255592	36486842	C_24
3	36486842	40221298	C_26
3	40221298	42540002	C_28
3	42540002	46657500	C_30
3	46657500	49316972	C_32
3	49316972	54081390	C_34
3	54081390	56433907	C_36
3	56433907	60272906	C_38
3	60272906	63669286	C_40
3	63669286	66270447	C_42
3	66270447	69276762	C_44
3	69276762	72529329	C_46
3	72529329	75704949	C_48
3	75704949	79024541	C_50
3	79024541	82643886	C_52
3	82643886	85582231	C_54
3	85582231	88298373	C_56
3	88298373	95311971	C_58
3	95311971	99373762	C_60
3	99373762	103084960	C_62
3	103084960	106982811	C_64
3	106982811	110513770	C_66
3	110513770	113947863	C_68
3	113947863	116800153	C_70
3	116800153	120523055	C_72
3	120523055	123517768	C_74
3	123517768	126214943	C_76
3	126214943	130244735	C_78
3	130244735	133252173	C_80
3	133252173	137371083	C_82
3	137371083	141339097	C_84
3	141339097	144410816	C_86
3	144410816	146726629	C_88
3	146726629	150252004	C_90
3	150252004	153256571	C_92
3	153256571	156008700	C_94
3	156008700	159477890	C_96
3	159477890	163253205	C_98
3	163253205	167117429	C_100
3	167117429	170964909	C_102
3	170964909	173477285	C_104
3	173477285	176320287	C_106
3	176320287	179374586	C_108
3	179374586	183769683	C_110
3	183769683	186890344	C_112
3	186890344	190226607	C_114
3	190226607	194059671	C_116
3	194059671	195971408	C_118
3	195971408	197946622	C_120
4	10240	1478711	D_0
4	1478711	3846040	D_2
4	3846040	5502388	D_4
4	5502388	7539692	D_6
4	7539692	9326479	D_8
4	9326479	12323034	D_10
4	12323034	15147446	D_12
4	15147446	17383322	D_14
4	17383322	20544557	D_16
4	20544557	24135529	D_18
4	24135529	27343722	D_20
4	27343722	29762208	D_22
4	29762208	31782981	D_24
4	31782981	35151415	D_26
4	35151415	37255047	D_28
4	37255047	40202609	D_30
4	40202609	43965045	D_32
4	43965045	47411896	D_34
4	47411896	53877433	D_36
4	53877433	56547644	D_38
4	56547644	60741087	D_40
4	60741087	64341001	D_42
4	64341001	68059497	D_44
4	68059497	71049152	D_46
4	71049152	74592390	D_48
4	74592390	79093979	D_50
4	79093979	82125315	D_52
4	82125315	84799656	D_54
4	84799656	87534648	D_56
4	87534648	90231564	D_58
4	90231564	94233299	D_60
4	94233299	97540703	D_62
4	97540703	100678360	D_64
4	100678360	105305294	D_66
4	105305294	108815348	D_68
4	108815348	113870102	D_70
4	113870102	117276929	D_72
4	117276929	119933512	D_74
4	119933512	122657987	D_76
4	122657987	125210862	D_78
4	125210862	127275477	D_80
4	127275477	128996665	D_82
4	128996665	131283821	D_84
4	131283821	134628434	D_86
4	134628434	138541971	D_88
4	138541971	141084631	D_90
4	141084631	146178187	D_92
4	146178187	150683580	D_94
4	150683580	154477641	D_96
4	154477641	157485097	D_98
4	157485097	161058864	D_100
4	161058864	163243679	D_102
4	163243679	165823448	D_104
4	165823448	167852917	D_106
4	167852917	170776510	D_108
4	170776510	174264132	D_110
4	174264132	178991910	D_112
4	178991910	182066807	D_114
4	182066807	184929455	D_116
4	184929455	188472981	D_118
4	188472981	191043594	D_120
5	11940	2132442	E_0
5	2132442	4632110	E_2
5	4632110	7143218	E_4
5	7143218	9718832	E_6
5	9718832	13464832	E_8
5	13464832	16963613	E_10
5	16963613	19917716	E_12
5	19917716	23494324	E_14
5	23494324	26857604	E_16
5	26857604	29714820	E_18
5	29714820	33500180	E_20
5	33500180	36433954	E_22
5	36433954	40287729	E_24
5	40287729	43983499	E_26
5	43983499	52134622	E_28
5	52134622	55417349	E_30
5	55417349	57340073	E_32
5	57340073	60935907	E_34
5	60935907	63218987	E_36
5	63218987	65911286	E_38
5	65911286	71240456	E_40
5	71240456	75798866	E_42
5	75798866	79393144	E_44
5	79393144	82025648	E_46
5	82025648	85767290	E_48
5	85767290	88891530	E_50
5	88891530	91840542	E_52
5	91840542	95963519	E_54
5	95963519	99260992	E_56
5	99260992	103320005	E_58
5	103320005	105893055	E_60
5	105893055	108633934	E_62
5	108633934	111981562	E_64
5	111981562	114830370	E_66
5	114830370	117346213	E_68
5	117346213	119669042	E_70
5	119669042	122556905	E_72
5	122556905	125785649	E_74
5	125785649	129519025	E_76
5	129519025	134777401	E_78
5	134777401	139265072	E_80
5	139265072	142981248	E_82
5	142981248	147181998	E_84
5	147181998	150561298	E_86
5	150561298	153773088	E_88
5	153773088	156628700	E_90
5	156628700	159973944	E_92
5	159973944	162743908	E_94
5	162743908	165642395	E_96
5	165642395	168525318	E_98
5	168525318	171074292	E_100
5	171074292	173642871	E_102
5	173642871	177251507	E_104
5	177251507	179401244	E_106
5	179401244	180885156	E_108
6	73924	2458936	F_0
6	2458936	4617817	F_2
6	4617817	6785207	F_4
6	6785207	9020026	F_6
6	9020026	11790816	F_8
6	11790816	14802924	F_10
6	14802924	19207487	F_12
6	19207487	22748307	F_14
6	22748307	24852275	F_16
6	24852275	26791233	F_18
6	26791233	28917608	F_20
6	28917608	30798168	F_22
6	30798168	32682664	F_24
6	32682664	35455756	F_26
6	35455756	39295677	F_28
6	39295677	42038721	F_30
6	42038721	45406563	F_32
6	45406563	48391125	F_34
6	48391125	52210476	F_36
6	52210476	55468270	F_38
6	55468270	57599465	F_40
6	57599465	63552888	F_42
6	63552888	67329215	F_44
6	67329215	69523448	F_46
6	69523448	73450097	F_48
6	73450097	77414881	F_50
6	77414881	80691170	F_52
6	80691170	83127149	F_54
6	83127149	87069500	F_56
6	87069500	89973052	F_58
6	89973052	93428644	F_60
6	93428644	94441175	F_62
6	94441175	97842284	F_64
6	97842284	102636772	F_66
6	102636772	106056733	F_68
6	106056733	108464380	F_70
6	108464380	112345014	F_72
6	112345014	116131396	F_74
6	116131396	118963115	F_76
6	118963115	120512128	F_78
6	120512128	123856181	F_80
6	123856181	127540461	F_82
6	127540461	130935454	F_84
6	130935454	134244243	F_86
6	134244243	137614218	F_88
6	137614218	139845436	F_90
6	139845436	145319810	F_92
6	145319810	148920352	F_94
6	148920352	151912703	F_96
6	151912703	154974120	F_98
6	154974120	158218719	F_100
6	158218719	162169564	F_102
6	162169564	164383521	F_104
6	164383521	167024733	F_106
6	167024733	169382050	F_108
6	169382050	171051270	F_110
7	16161	1353067	G_0
7	1353067	2772227	G_2
7	2772227	5416232	G_4
7	5416232	6573857	G_6
7	6573857	9123423	G_8
7	9123423	11299198	G_10
7	11299198	13884202	G_12
7	13884202	16902069	G_14
7	16902069	20124908	G_16
7	20124908	23471442	G_18
7	23471442	25909555	G_20
7	25909555	31137289	G_22
7	31137289	36213538	G_24
7	36213538	38966703	G_26
7	38966703	42001811	G_28
7	42001811	44763828	G_30
7	44763828	46986720	G_32
7	46986720	51675322	G_34
7	51675322	54222976	G_36
7	54222976	57382638	G_38
7	57382638	63641125	G_40
7	63641125	68234074	G_42
7	68234074	71874885	G_44
7	71874885	76458564	G_46
7	76458564	79888069	G_48
7	79888069	83801203	G_50
7	83801203	87825004	G_52
7	87825004	92493752	G_54
7	92493752	96073508	G_56
7	96073508	98715474	G_58
7	98715474	101199253	G_60
7	101199253	104159525	G_62
7	104159525	107780178	G_64
7	107780178	112618684	G_66
7	112618684	116780178	G_68
7	116780178	121045273	G_70
7	121045273	124156805	G_72
7	124156805	126519170	G_74
7	126519170	128778386	G_76
7	128778386	132805848	G_78
7	132805848	135591083	G_80
7	135591083	138744679	G_82
7	138744679	140235210	G_84
7	140235210	142656310	G_86
7	142656310	146427960	G_88
7	146427960	149840658	G_90
7	149840658	152249806	G_92
7	152249806	154964730	G_94
7	154964730	157634597	G_96
7	157634597	159128575	G_98
8	10422	1163245	H_0
8	1163245	2573279	H_2
8	2573279	3783017	H_4
8	3783017	5146927	H_6
8	5146927	7153079	H_8
8	7153079	9640787	H_10
8	9640787	11278998	H_12
8	11278998	13944992	H_14
8	13944992	17387876	H_16
8	17387876	19492840	H_18
8	19492840	21661737	H_20
8	21661737	24674718	H_22
8	24674718	26682525	H_24
8	26682525	29327896	H_26
8	29327896	31548360	H_28
8	31548360	35317232	H_30
8	35317232	38938806	H_32
8	38938806	41721454	H_34
8	41721454	46841315	H_36
8	46841315	53302930	H_38
8	53302930	55945581	H_40
8	55945581	59068651	H_42
8	59068651	62329099	H_44
8	62329099	65232872	H_46
8	65232872	69863057	H_48
8	69863057	72289454	H_50
8	72289454	75445064	H_52
8	75445064	79132861	H_54
8	79132861	82693739	H_56
8	82693739	85955619	H_58
8	85955619	89085481	H_60
8	89085481	93554386	H_62
8	93554386	96534806	H_64
8	96534806	101620958	H_66
8	101620958	104988752	H_68
8	104988752	108648177	H_70
8	108648177	110484314	H_72
8	110484314	113064320	H_74
8	113064320	119685457	H_76
8	119685457	124861459	H_78
8	124861459	126410917	H_80
8	126410917	130381139	H_82
8	130381139	133351144	H_84
8	133351144	136035605	H_86
8	136035605	139254830	H_88
8	139254830	143044914	H_90
8	143044914	146303867	H_92
9	10023	1916877	I_0
9	1916877	4495328	I_2
9	4495328	6557589	I_4
9	6557589	8456299	I_6
9	8456299	10879253	I_8
9	10879253	14836363	I_10
9	14836363	18661051	I_12
9	18661051	22206559	I_14
9	22206559	25330810	I_16
9	25330810	28224283	I_18
9	28224283	30387392	I_20
9	30387392	32019368	I_22
9	32019368	34642243	I_24
9	34642243	38641599	I_26
9	38641599	72512711	I_28
9	72512711	74253040	I_30
9	74253040	76973081	I_32
9	76973081	79471208	I_34
9	79471208	82590928	I_36
9	82590928	85440801	I_38
9	85440801	88109333	I_40
9	88109333	90136246	I_42
9	90136246	94167203	I_44
9	94167203	98922040	I_46
9	98922040	104624437	I_48
9	104624437	107581749	I_50
9	107581749	110695062	I_52
9	110695062	114831082	I_54
9	114831082	117019801	I_56
9	117019801	121321537	I_58
9	121321537	124871322	I_60
9	124871322	129059665	I_62
9	129059665	132165470	I_64
9	132165470	134127888	I_66
9	134127888	137041122	I_68
9	137041122	138938978	I_70
9	138938978	141144796	I_72
10	60523	1523544	J_0
10	1523544	3352699	J_2
10	3352699	5983762	J_4
10	5983762	8774665	J_6
10	8774665	12586797	J_8
10	12586797	15026068	J_10
10	15026068	18537267	J_12
10	18537267	22772283	J_14
10	22772283	25578596	J_16
10	25578596	29323236	J_18
10	29323236	30458838	J_20
10	30458838	33707968	J_22
10	33707968	36572508	J_24
10	36572508	42372579	J_26
10	42372579	44730075	J_28
10	44730075	50840915	J_30
10	50840915	55103572	J_32
10	55103572	57662146	J_34
10	57662146	60289987	J_36
10	60289987	62659679	J_38
10	62659679	65794114	J_40
10	65794114	69900148	J_42
10	69900148	72220850	J_44
10	72220850	75422550	J_46
10	75422550	80876749	J_48
10	80876749	84383745	J_50
10	84383745	87937577	J_52
10	87937577	91013381	J_54
10	91013381	93335047	J_56
10	93335047	96221243	J_58
10	96221243	100241302	J_60
10	100241302	102949239	J_62
10	102949239	106695048	J_64
10	106695048	110317705	J_66
10	110317705	115328432	J_68
10	115328432	119523934	J_70
10	119523934	122407323	J_72
10	122407323	123900545	J_74
10	123900545	128001098	J_76
10	128001098	130844284	J_78
10	130844284	132580245	J_80
10	132580245	134494673	J_82
10	134494673	135523865	J_84
11	70855	3665481	K_0
11	3665481	6322869	K_2
11	6322869	8333274	K_4
11	8333274	10952027	K_6
11	10952027	13373124	K_8
11	13373124	17578402	K_10
11	17578402	21017138	K_12
11	21017138	24088517	K_14
11	24088517	27020461	K_16
11	27020461	30141357	K_18
11	30141357	33958739	K_20
11	33958739	37116815	K_22
11	37116815	42310003	K_24
11	42310003	47006137	K_26
11	47006137	54695473	K_28
11	54695473	58457495	K_30
11	58457495	62223771	K_32
11	62223771	65898631	K_34
11	65898631	69516130	K_36
11	69516130	72286017	K_38
11	72286017	76797209	K_40
11	76797209	80722373	K_42
11	80722373	84381272	K_44
11	84381272	87430235	K_46
11	87430235	90966490	K_48
11	90966490	93276157	K_50
11	93276157	95726041	K_52
11	95726041	98705065	K_54
11	98705065	101331121	K_56
11	101331121	104873284	K_58
11	104873284	107844200	K_60
11	107844200	109866116	K_62
11	109866116	112459488	K_64
11	112459488	114830666	K_66
11	114830666	117747110	K_68
11	117747110	120766806	K_70
11	120766806	122591910	K_72
11	122591910	124495528	K_74
11	124495528	127316679	K_76
11	127316679	130342575	K_78
11	130342575	133000046	K_80
11	133000046	134946452	K_82
12	61107	2544786	L_0
12	2544786	4417679	L_2
12	4417679	6419753	L_4
12	6419753	9031395	L_6
12	9031395	11754846	L_8
12	11754846	15241484	L_10
12	15241484	18087873	L_12
12	18087873	23820634	L_14
12	23820634	27799773	L_16
12	27799773	30512406	L_18
12	30512406	33076989	L_20
12	33076989	39227169	L_22
12	39227169	41658586	L_24
12	41658586	46024229	L_26
12	46024229	49001866	L_28
12	49001866	53039004	L_30
12	53039004	55665837	L_32
12	55665837	59308666	L_34
12	59308666	64032461	L_36
12	64032461	67181144	L_38
12	67181144	69826542	L_40
12	69826542	72645075	L_42
12	72645075	76511314	L_44
12	76511314	80448150	L_46
12	80448150	83502666	L_48
12	83502666	85990426	L_50
12	85990426	92066155	L_52
12	92066155	96020785	L_54
12	96020785	99305987	L_56
12	99305987	101862690	L_58
12	101862690	104848696	L_60
12	104848696	106958748	L_62
12	106958748	110336719	L_64
12	110336719	113986709	L_66
12	113986709	115503216	L_68
12	115503216	118135375	L_70
12	118135375	122007651	L_72
12	122007651	126445505	L_74
12	126445505	129237297	L_76
12	129237297	131786751	L_78
12	131786751	133841511	L_80
13	19020013	22242174	M_0
13	22242174	24531937	M_2
13	24531937	27284362	M_4
13	27284362	30483267	M_6
13	30483267	33776903	M_8
13	33776903	36046367	M_10
13	36046367	38878163	M_12
13	38878163	43101027	M_14
13	43101027	46495214	M_16
13	46495214	49383962	M_18
13	49383962	53339622	M_20
13	53339622	55817131	M_22
13	55817131	58410626	M_24
13	58410626	60854778	M_26
13	60854778	63971559	M_28
13	63971559	67844453	M_30
13	67844453	71526791	M_32
13	71526791	75670143	M_34
13	75670143	78808813	M_36
13	78808813	82581814	M_38
13	82581814	85610916	M_40
13	85610916	90521311	M_42
13	90521311	93586455	M_44
13	93586455	97519210	M_46
13	97519210	100574095	M_48
13	100574095	104066710	M_50
13	104066710	106247554	M_52
13	106247554	108189877	M_54
13	108189877	109815112	M_56
13	109815112	112247592	M_58
13	112247592	115109853	M_60
14	19002084	23018665	N_0
14	23018665	26135686	N_2
14	26135686	29972145	N_4
14	29972145	34846251	N_6
14	34846251	38667725	N_8
14	38667725	41615502	N_10
14	41615502	44543227	N_12
14	44543227	46749130	N_14
14	46749130	49005471	N_16
14	49005471	51493572	N_18
14	51493572	53997831	N_20
14	53997831	56216880	N_22
14	56216880	59448336	N_24
14	59448336	63790015	N_26
14	63790015	66399555	N_28
14	66399555	71131957	N_30
14	71131957	76444767	N_32
14	76444767	78561945	N_34
14	78561945	81579714	N_36
14	81579714	84241633	N_38
14	84241633	86647002	N_40
14	86647002	89497643	N_42
14	89497643	93132299	N_44
14	93132299	95750867	N_46
14	95750867	98341162	N_48
14	98341162	101534307	N_50
14	101534307	105001723	N_52
14	105001723	107289454	N_54
15	20001200	24195127	O_0
15	24195127	27298112	O_2
15	27298112	30165568	O_4
15	30165568	32441811	O_6
15	32441811	35083251	O_8
15	35083251	38530777	O_10
15	38530777	41177514	O_12
15	41177514	44198049	O_14
15	44198049	48136048	O_16
15	48136048	51677560	O_18
15	51677560	54508528	O_20
15	54508528	56901773	O_22
15	56901773	59694116	O_24
15	59694116	63215222	O_26
15	63215222	67094767	O_28
15	67094767	70133341	O_30
15	70133341	73628714	O_32
15	73628714	78516053	O_34
15	78516053	84260468	O_36
15	84260468	88369943	O_38
15	88369943	92164392	O_40
15	92164392	94924330	O_42
15	94924330	98030910	O_44
15	98030910	100636847	O_46
15	100636847	102520966	O_48
16	60054	2764829	P_0
16	2764829	5118345	P_2
16	5118345	6893551	P_4
16	6893551	8338519	P_6
16	8338519	10426032	P_8
16	10426032	12613098	P_10
16	12613098	14464002	P_12
16	14464002	17644749	P_14
16	17644749	20150571	P_16
16	20150571	24136875	P_18
16	24136875	27445755	P_20
16	27445755	31382943	P_22
16	31382943	49007926	P_24
16	49007926	53382572	P_26
16	53382572	57664330	P_28
16	57664330	60745694	P_30
16	60745694	63691589	P_32
16	63691589	68841363	P_34
16	68841363	72935150	P_36
16	72935150	75977954	P_38
16	75977954	78456292	P_40
16	78456292	80297374	P_42
16	80297374	82747728	P_44
16	82747728	84445883	P_46
16	84445883	86156599	P_48
16	86156599	87647349	P_50
16	87647349	90292812	P_52
17	56	1928731	Q_0
17	1928731	4696261	Q_2
17	4696261	7317398	Q_4
17	7317398	9965921	Q_6
17	9965921	12534769	Q_8
17	12534769	13894637	Q_10
17	13894637	16412342	Q_12
17	16412342	21290357	Q_14
17	21290357	29786491	Q_16
17	29786491	32912798	Q_18
17	32912798	36809344	Q_20
17	36809344	39899810	Q_22
17	39899810	43056905	Q_24
17	43056905	47517400	Q_26
17	47517400	50719055	Q_28
17	50719055	53599432	Q_30
17	53599432	57487512	Q_32
17	57487512	61545589	Q_34
17	61545589	64800430	Q_36
17	64800430	69387817	Q_38
17	69387817	74375560	Q_40
17	74375560	77298636	Q_42
17	77298636	80034408	Q_44
17	80034408	81194908	Q_46
18	10644	1942911	R_0
18	1942911	5834180	R_2
18	5834180	8498931	R_4
18	8498931	11905440	R_6
18	11905440	19485844	R_8
18	19485844	22996651	R_10
18	22996651	25927682	R_12
18	25927682	27866478	R_14
18	27866478	31780067	R_16
18	31780067	35075250	R_18
18	35075250	37684367	R_20
18	37684367	42922106	R_22
18	42922106	45939732	R_24
18	45939732	51062185	R_26
18	51062185	55213838	R_28
18	55213838	57630483	R_30
18	57630483	60277715	R_32
18	60277715	63463402	R_34
18	63463402	66125817	R_36
18	66125817	68621179	R_38
18	68621179	71038474	R_40
18	71038474	73526987	R_42
18	73526987	75976317	R_44
18	75976317	78017158	R_46
19	80840	2098396	S_0
19	2098396	4348967	S_2
19	4348967	6684885	S_4
19	6684885	9238393	S_6
19	9238393	13471127	S_8
19	13471127	15648610	S_10
19	15648610	18409862	S_12
19	18409862	20905757	S_14
19	20905757	23467746	S_16
19	23467746	29790947	S_18
19	29790947	32746520	S_20
19	32746520	36469295	S_22
19	36469295	40170619	S_24
19	40170619	42131573	S_26
19	42131573	44744108	S_28
19	44744108	47150082	S_30
19	47150082	51532567	S_32
19	51532567	54602362	S_34
19	54602362	57521335	S_36
19	57521335	59118839	S_38
20	60479	2469501	T_0
20	2469501	5477850	T_2
20	5477850	8117011	T_4
20	8117011	11249536	T_6
20	11249536	13689864	T_8
20	13689864	17487232	T_10
20	17487232	20959710	T_12
20	20959710	23293790	T_14
20	23293790	25344231	T_16
20	25344231	32813441	T_18
20	32813441	36909530	T_20
20	36909530	39610856	T_22
20	39610856	41615460	T_24
20	41615460	44839056	T_26
20	44839056	49239658	T_28
20	49239658	54055266	T_30
20	54055266	58406572	T_32
20	58406572	61301855	T_34
20	61301855	62965163	T_36
21	9411243	18053165	U_0
21	18053165	20962339	U_2
21	20962339	23362875	U_4
21	23362875	26469122	U_6
21	26469122	29125226	U_8
21	29125226	32668642	U_10
21	32668642	35225465	U_12
21	35225465	37870779	U_14
21	37870779	40482902	U_16
21	40482902	43321528	U_18
21	43321528	46177105	U_20
21	46177105	48119752	U_22
22	16050408	18296088	V_0
22	18296088	22357325	V_2
22	22357325	24984204	V_4
22	24984204	27834752	V_6
22	27834752	31439918	V_8
22	31439918	34494914	V_10
22	34494914	37570269	V_12
22	37570269	40545797	V_14
22	40545797	43714200	V_16
22	43714200	46470495	V_18
22	46470495	48903703	V_20
22	48903703	51243298	V_22
